feature	pForward	zForward	probForward	pReverse	zReverse	probReverse
Neurosynth_TFIDF__condition	0.1846811915221633	-1.326478682864008	0.09194977603562896	0.428652996862917	-0.7914987644521738	0.4773177913320547
Neurosynth_TFIDF__normal	1.4216957817725058e-07	-5.2624225260365	0.0915373313804545	0.5083250086391443	-0.6614480675856722	0.47642362967831436
Neurosynth_TFIDF__superior temporal	0.06515694304520175	-1.8441797874182873	0.09167377287441297	0.4039377649347494	-0.8346092275988929	0.47560563093257063
Neurosynth_TFIDF__contrast	0.14010270633361532	1.4754086681736975	0.09183242394021543	0.3178656306805434	-0.9988535704133518	0.4747106871087019
Neurosynth_TFIDF__posterior cingulate	1.793495429310626e-08	-5.630825089131475	0.09123114615755418	0.47940467045110713	-0.7072603987875548	0.4745595818511897
Neurosynth_TFIDF__lateral	0.36235111731916303	-0.9108942088207682	0.09159969726249217	0.3609282929814975	-0.9135976665538722	0.4745022529143103
Neurosynth_TFIDF__attentional	2.2287150336908894e-11	-6.69019625278498	0.09098981001776626	0.4924680037929048	-0.6863887388639884	0.4734873527423847
Neurosynth_TFIDF__non	0.6813678347141874	0.41059731244780595	0.09131267934188447	0.27303543193574387	-1.096099046377038	0.4713964160682354
Neurosynth_TFIDF__possible	6.923840528912134e-14	-7.489306640876911	0.09052716445266093	0.4736335459881293	-0.7165795832095936	0.47085501247292966
Neurosynth_TFIDF__use	0.00010409745309607265	-3.880837327410439	0.09072967926028705	0.34532004291880614	-0.9437057342528367	0.47010005297898244
Neurosynth_TFIDF__identified	0.04355479437936854	-2.0183502730712033	0.09081145900500834	0.28783987398159017	-1.0628722830643795	0.4694069852045873
Neurosynth_TFIDF__time	0.01284920767706165	2.4879215401784864	0.09115425895247747	0.19734119008540757	-1.2891636763589234	0.46841167976446235
Neurosynth_TFIDF__cognitive	8.619977182121662e-36	12.488559922860116	0.09220875578268206	0.09657758544294148	-1.6616768490488951	0.46835531066948405
Neurosynth_TFIDF__higher	0.2222531324657326	1.2205587503687718	0.09094888291822864	0.20343104015875646	-1.271836998762889	0.46781848600178594
Neurosynth_TFIDF__second	6.062220972909979e-10	-6.188804504371938	0.09008462206136625	0.3657809382333623	-0.9044045276852005	0.46713798754716135
Neurosynth_TFIDF__subject	7.510411124420988e-14	-7.4786252328967375	0.08994067983261142	0.4081009967895389	-0.8272400832121795	0.4669744555874627
Neurosynth_TFIDF__executive	7.443553708505227e-13	-7.171030095011766	0.08994203867647017	0.39651780247493107	-0.8478566622425454	0.46679765593762496
Neurosynth_TFIDF__networks	0.10123769360125824	1.6388826891155923	0.09086521399059973	0.1860960822891253	-1.322216457724692	0.466755681490013
Neurosynth_TFIDF__degree	7.443553708505227e-13	-7.171030095011766	0.08989222128432733	0.3932134854364218	-0.8538042027798671	0.46646288641288647
Neurosynth_TFIDF__process	6.547738205956123e-06	-4.507883913760503	0.0901077335823591	0.29446021941043526	-1.0483872630919517	0.4661285512381506
Neurosynth_TFIDF__specifically	0.00021648341926105028	-3.6989615156728273	0.09013114589022307	0.2683027806902959	-1.1069795253281614	0.46568020104471153
Neurosynth_TFIDF__mental	1.3492269426668818e-11	-6.763257958098029	0.08966755351907965	0.34532004291880614	-0.9437057342528367	0.46467941893608977
Neurosynth_TFIDF__voxel	5.8614280431818635e-08	-5.42297778219071	0.08974718750779515	0.29446021941043526	-1.0483872630919517	0.4642671021088837
Neurosynth_TFIDF__order	1.751664503364907e-06	-4.780147709391028	0.08958182634343903	0.2586557509628681	-1.1295740493711453	0.46258244171871715
Neurosynth_TFIDF__trials	1.8667659599269757e-10	-6.371919725079441	0.08934659090909092	0.29446021941043526	-1.0483872630919517	0.4621848739495798
Neurosynth_TFIDF__years	2.707616794173557e-11	-6.661654648806753	0.08931400426525846	0.30341982188259875	-1.0291273792227338	0.46217914096478013
Neurosynth_TFIDF__gyri	7.95039840489799e-15	-7.76836770407367	0.08912909961550597	0.34532004291880614	-0.9437057342528367	0.4617152372458866
Neurosynth_TFIDF__identify	2.6581711640709436e-07	-5.146199225677283	0.08936980634065991	0.2527388893382281	-1.143722138052061	0.46136641866474026
Neurosynth_TFIDF__single	1.0032925391787237e-07	-5.326126530904952	0.08927545736533356	0.2523807032006273	-1.144585978760376	0.4608467453788501
Neurosynth_TFIDF__target	1.4444376500729845e-11	-6.753376196122354	0.08907870136938686	0.28889054694691535	-1.0605585967951043	0.46062248729133476
Neurosynth_TFIDF__pattern	0.40718974201706365	-0.8288492034505384	0.08959086937583383	0.12267983738881968	-1.5436223911298224	0.4588911229660479
Neurosynth_TFIDF__network	2.9671551346134162e-58	16.090647993319813	0.09182211821471976	0.01401454021175287	-2.4568904855027616	0.45726045692291784
Neurosynth_TFIDF__integration	4.698925062958419e-14	-7.540021909007125	0.08825899328603037	0.2586557509628681	-1.1295740493711453	0.45556289734112704
Neurosynth_TFIDF__active	4.0311300460989694e-12	-6.936085738280215	0.08811034686783523	0.22039120063059855	-1.2254885524740922	0.4539761948730001
Neurosynth_TFIDF__structural	2.221742710110049e-08	-5.593783266082822	0.08828767095198214	0.1826534614251453	-1.3326293717337045	0.4539501488301992
Neurosynth_TFIDF__precuneus	1.3301073325637842e-08	-5.682151526759073	0.088155247807922	0.17520381070540472	-1.3556711874994258	0.45307374654986354
Neurosynth_TFIDF__perceptual	8.402144854749676e-12	-6.831516801275836	0.08792627379917677	0.20343104015875646	-1.271836998762889	0.4525653803337355
Neurosynth_TFIDF__common	1.0821916055391653e-07	-5.31235224960735	0.08805379851521764	0.14832165891952492	-1.4454851581591057	0.4519283456438216
Neurosynth_TFIDF__ability	2.866342890856536e-07	-5.1320296776147725	0.08804131872150696	0.140359821036787	-1.4744524140862294	0.4516327176145514
Neurosynth_TFIDF__features	8.183456676084192e-16	-8.051426482756478	0.08748473778171258	0.2274499578805621	-1.2069537450977137	0.4505824459951625
Neurosynth_TFIDF__fronto	2.4275591686152778e-14	-7.625677560428892	0.08745722176351678	0.20343104015875646	-1.271836998762889	0.4499895825194677
Neurosynth_TFIDF__middle temporal	8.647796603804046e-16	-8.044670241653078	0.08718144099890016	0.20343104015875646	-1.271836998762889	0.4484285847747633
Neurosynth_TFIDF__multiple	1.833128393420234e-07	-5.215509323029176	0.08739752927221742	0.09907262146692263	-1.6493662655248882	0.4468708040518396
Neurosynth_TFIDF__matter	2.962988929278391e-07	-5.125786072182291	0.08740028810361222	0.09657758544294148	-1.6616768490488951	0.446777405600682
Neurosynth_TFIDF__decision	5.979655160718294e-14	-7.508526569623839	0.08690415223638641	0.16520198459554228	-1.387786770048662	0.4458935390635516
Neurosynth_TFIDF__control	2.087416819971319e-40	13.307724918765889	0.09056563210745665	0.0016317585047102446	-3.150169342483302	0.4450428257190317
Neurosynth_TFIDF__test	0.005232886831207573	-2.792336731300216	0.08756856654096912	0.04777261965766848	-1.9793855011181423	0.444971509533038
Neurosynth_TFIDF__primary	3.780770293339049e-05	-4.120484179290261	0.08706377138876042	0.05417968950699771	-1.9253971689737162	0.44280554807275424
Neurosynth_TFIDF__semantic	4.834262378681641e-09	-5.852779029092701	0.08666314272543651	0.08100754535660011	-1.744869742321038	0.442083184764142
Neurosynth_TFIDF__state functional	1.4076799886926991e-14	-7.695657877928631	0.08621159295488941	0.12908695238966283	-1.5177122585653624	0.44104061165078495
Neurosynth_TFIDF__new	1.37099791032783e-10	-6.419080622611472	0.08637542150944465	0.08564006986209137	-1.7188588869612575	0.44064016130048517
Neurosynth_TFIDF__regional	3.8963026467061415e-11	-6.607968233190767	0.08627098082730887	0.08671462868638813	-1.7129886445645655	0.4401006465256742
Neurosynth_TFIDF__occipital	0.0040171129958038445	-2.8768147887398783	0.0868123918042529	0.026588731393371676	-2.2175031008433446	0.43882258400547636
Neurosynth_TFIDF__task	5.807452367924992e-181	28.68537500077574	0.09333984858677927	2.2651394205064564e-05	-4.237012091598469	0.4379804390601284
Neurosynth_TFIDF__visual	1.4633243172182032e-14	7.690699786445105	0.08859760131644057	0.0004378091886000749	-3.5161768900986283	0.4336961354269211
Neurosynth_TFIDF__performance	6.144923428067099e-07	4.986605889274931	0.08783555305862756	0.0006921124616437847	-3.3926847315565425	0.4320729133004806
Neurosynth_TFIDF__component	3.1290383239699303e-12	-6.971803309519974	0.08495555295916032	0.04920061331893905	-1.966849071876109	0.4304845431272465
Neurosynth_TFIDF__dorsal	0.11610449285027005	-1.5713365619720758	0.08588316788626293	0.004408745819513252	-2.847331271579783	0.4281277044792976
Neurosynth_TFIDF__action	4.129868574295833e-13	-7.2512355078742115	0.08450447826403554	0.04399752723833547	-2.0141143692199766	0.4274019819043515
Neurosynth_TFIDF__types	1.6833673146099699e-15	-7.96269154607895	0.08425291859076983	0.05417968950699771	-1.9253971689737162	0.426566473504185
Neurosynth_TFIDF__functions	1.6975717466474665e-12	-7.0573095605453044	0.08434005630627352	0.03539740841520211	-2.103782678819888	0.4257596908629931
Neurosynth_TFIDF__attention	0.28934403905501394	-1.0595617142234182	0.0856012480433993	0.001943420681183125	-3.098745218037312	0.4242806293462931
Neurosynth_TFIDF__gyrus	8.730814613312514e-44	13.87701216139265	0.08945507103016187	4.191531426723646e-06	-4.601651980294712	0.42370588305266876
Neurosynth_TFIDF__correlation	6.062220972909979e-10	-6.188804504371938	0.08398377423694121	0.016387953554866365	-2.400158959624832	0.42124039806495034
Neurosynth_TFIDF__stimulation	4.690171923309415e-13	-7.23398685474351	0.08367328710288946	0.026467298033852418	-2.2192856384577735	0.42072591589173425
Neurosynth_TFIDF__involvement	4.816378377666588e-15	-7.831616218868701	0.08334829607181403	0.030660544716637605	-2.1614506557806	0.4192018395437863
Neurosynth_TFIDF__posterior	1.898941293288027e-13	7.355724627226439	0.08741997967993212	1.1637168947766192e-05	-4.384276873241163	0.4189795305259698
Neurosynth_TFIDF__sulcus	9.354473867492393e-07	-4.9047535016467325	0.08384296823272794	0.005295133662690455	-2.7885086300145216	0.4172595205891542
Neurosynth_TFIDF__resting	0.002401568434297159	-3.0354753627237985	0.0843004152905562	0.0017284072382930046	-3.133320288778273	0.41688726973552787
Neurosynth_TFIDF__cerebral	2.4525037734756277e-13	-7.321480275186011	0.0830915033852387	0.01853312538740898	-2.3547910165362755	0.41613626035825857
Neurosynth_TFIDF__middle	0.22026504155170828	-1.225823659994635	0.0847065031663202	0.0005047692601060602	-3.478212676676033	0.41595385779621646
Neurosynth_TFIDF__resting state	6.173131744907402e-05	-4.006093130624499	0.08386937253932328	0.0023667114014603073	-3.0398816377763427	0.41534379535558785
Neurosynth_TFIDF__spatial	6.173131744907402e-05	-4.006093130624499	0.08380734702325732	0.0022613856168277988	-3.0535665447750113	0.4147755201630427
Neurosynth_TFIDF__verbal	1.839486552836217e-18	-8.766718672167354	0.0819876846879513	0.02623304005377415	-2.2227444012808775	0.409911340754922
Neurosynth_TFIDF__words	5.62829831601457e-13	-7.2091965246151455	0.08236586801858765	0.009638705841031225	-2.5885281860609615	0.4098211440445909
Neurosynth_TFIDF__superior	1.650332214648968e-05	4.307603040685468	0.08564319912540713	2.4302781654895238e-06	-4.713893417791277	0.40717107674036457
Neurosynth_TFIDF__temporal gyrus	1.2590358186647862e-09	-6.072538905477072	0.08224705053152388	0.0028202293269941592	-2.986681977989215	0.40599529619214403
Neurosynth_TFIDF__tasks	0.6282859444006987	0.48414080423746786	0.08422248575510476	1.755515032641196e-05	-4.2939127289786265	0.4050142938270153
Neurosynth_TFIDF__mode	3.063612957822123e-15	-7.888287517718252	0.08155352060248595	0.009452134520635199	-2.595252884985554	0.40447194514010487
Neurosynth_TFIDF__sensory	1.2718049553640208e-09	-6.0709187886642635	0.08206876491124733	0.002356832682399118	-3.041141211367282	0.404389818241506
Neurosynth_TFIDF__number	1.5231388660771583e-14	-7.685572864773894	0.08156582113287267	0.007968964698350683	-2.653381920114926	0.4041017842639569
Neurosynth_TFIDF__default	1.628050462989243e-14	-7.677041228429224	0.08117305423388826	0.005459951582174536	-2.7785654307985577	0.40068477604050556
Neurosynth_TFIDF__frontal cortex	4.3704905022908266e-17	-8.402506259150462	0.08091189400303109	0.00940208290595574	-2.597077057236431	0.40017083671991227
Neurosynth_TFIDF__cortical	0.0039338004777062265	2.88342200623313	0.08460177944380354	7.716142045430802e-07	-4.942413305608448	0.39959561176463926
Neurosynth_TFIDF__default mode	7.173196168777225e-18	-8.61210361981763	0.08068908249134821	0.009558987542945614	-2.5913871911419117	0.3987532288334312
Neurosynth_TFIDF__representation	7.083330929032641e-16	-8.069074029959175	0.08057024907776836	0.005065006649632785	-2.802870092313356	0.3964193418281224
Neurosynth_TFIDF__frontal	5.823311550708215e-50	14.861918770370437	0.08849075733686111	4.5085107643741307e-13	-7.239346726025629	0.3878247042739107
Neurosynth_TFIDF__frontal gyrus	0.06959158474741359	-1.814559801803595	0.081516001120926	1.0056687980025458e-06	-4.89052598718212	0.38355364003568587
Neurosynth_TFIDF__inferior	2.6092513996205473e-09	5.954464259582021	0.08463832271117322	6.620428449594519e-11	-6.529013500022635	0.38169315471546705
Neurosynth_TFIDF__object	3.209517838031267e-17	-8.438676225738517	0.07870735090634756	0.0014464956062015804	-3.185208878344227	0.38071091214473995
Neurosynth_TFIDF__inferior frontal	0.004489628232022878	-2.8415395535352586	0.07998617157338414	1.3429532079416827e-07	-5.272885546610544	0.37043440193215926
Neurosynth_TFIDF__inferior parietal	8.178711470478125e-12	-6.835381441373362	0.07817761561181732	3.904291306890273e-05	-4.113071656188749	0.3697251132100532
Neurosynth_TFIDF__representations	4.830336856651652e-17	-8.390754106037182	0.07717000158860624	0.00023627912316732014	-3.6766908233347353	0.36593497572218125
Neurosynth_TFIDF__working	6.239233107075714e-13	-7.195149571952897	0.0772767564689782	2.1761969107069736e-05	-4.246000966671802	0.3620122594838765
Neurosynth_TFIDF__parietal cortex	7.510411124420988e-14	-7.4786252328967375	0.0771100743634231	3.0839956005139046e-05	-4.1671736562851995	0.36157455588473125
Neurosynth_TFIDF__working memory	4.2369458520400826e-14	-7.553506122530965	0.07636170253884465	1.1637168947766192e-05	-4.384276873241163	0.3540965232992728
Neurosynth_TFIDF__auditory	1.904839714160505e-11	-6.713137107817682	0.07674112151558346	2.4302781654895238e-06	-4.713893417791277	0.3538722002551425
Neurosynth_TFIDF__hand	1.878792073081026e-18	-8.764336898602762	0.07572692130878046	8.397102674785821e-05	-3.9327744344799176	0.3530438791155809
Neurosynth_TFIDF__performing	1.4170421570579293e-22	-9.77673786519813	0.07471835076016435	0.00023089392461077298	-3.6825705673123057	0.34691441741466944
Neurosynth_TFIDF__premotor	5.259165393290044e-16	-8.105355176798025	0.07492298260014796	4.495779771392554e-06	-4.5870384172613194	0.34140593034933536
Neurosynth_TFIDF__parietal lobule	5.513518918443984e-23	-9.871855388967488	0.07413477700976046	0.0001482650933597105	-3.79395744844245	0.3413755130643708
Neurosynth_TFIDF__hemisphere	1.5666917616084445e-19	-9.040001842832899	0.07430706725812514	2.3490020758785455e-05	-4.228839150230695	0.3395283750134335
Neurosynth_TFIDF__cerebellum	5.638830950022225e-16	-8.096876405311356	0.07459322240990815	2.5461211523033167e-06	-4.704401210085749	0.33769977022865666
Neurosynth_TFIDF__word	3.1259333153208153e-18	-8.706792959435363	0.07412323291167683	7.1780617312886546e-06	-4.488339071787209	0.3358470322830258
Neurosynth_TFIDF__parietal	1.4696364097955874e-12	7.077324960089678	0.08359657241303609	1.0459577734609465e-22	-9.807432682825548	0.3358220475994171
Neurosynth_TFIDF__lobule	8.457583884549212e-21	-9.353772752276619	0.0736569705441639	2.2651394205064564e-05	-4.237012091598469	0.33411425633938124
Neurosynth_TFIDF__motor	0.059897590040061295	-1.881546691440665	0.07674638626607741	5.0743064032083115e-18	-8.651688337948814	0.3124135135693337
Neurosynth_TFIDF__language	1.8351103663426503e-17	-8.503782609016746	0.07157229127182455	1.6942206089527687e-08	-5.64063714471034	0.3045643046388965
Neurosynth_TFIDF__supplementary motor	6.702627725190264e-25	-10.304806717851898	0.07046179765974576	4.495779771392554e-06	-4.5870384172613194	0.3035740648406838
Neurosynth_TFIDF__supplementary	2.301368904593228e-24	-10.185515498420456	0.06870468662841732	1.3917668222620673e-07	-5.266331748795757	0.281597055955174
